auction,bidder,price,channel,url,dateTime,extra,rank_number
636,77118,7431,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra9,14
637,65119,6273,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,9
638,46944,3101,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,2
639,91993,1534,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra2,8
640,18330,8046,google,http://fb.com/ad,2025-04-13 01:28:04,extra8,2
641,63820,3576,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,6
642,96392,2074,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,13
643,27797,1846,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,13
644,28674,1008,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,11
645,83671,3972,google,http://fb.com/ad,2025-04-13 01:28:04,extra1,19
646,61761,5616,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,2
647,84960,6855,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra2,2
648,89562,8844,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,8
649,95641,5717,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,4
650,19813,7165,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra8,7
651,34853,9939,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,14
652,47074,4089,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,12
653,58971,9578,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra1,9
654,33910,7778,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,2
655,17035,2580,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,3
656,86724,6618,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,3
657,58240,6093,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra8,11
658,60043,3638,google,http://fb.com/ad,2025-04-13 01:28:04,extra7,15
659,52813,3331,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,7
660,23769,5959,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,11
661,15115,8450,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra9,20
662,84650,6782,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,8
663,41722,8083,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra3,5
664,83430,2933,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,3
665,85368,9509,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,16
666,89931,7595,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra10,19
667,76821,2362,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,19
668,45274,3475,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,13
669,10891,9230,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra8,3
670,62373,2460,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,9
671,65053,8098,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra3,2
672,97026,4399,google,http://google.com/track,2025-04-13 01:28:04,extra10,17
673,47048,2218,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra7,17
674,56867,4951,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,12
675,50039,1911,google,http://fb.com/ad,2025-04-13 01:28:04,extra5,17
676,28220,3783,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra4,10
677,96679,8783,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,2
678,21597,6857,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,19
679,64728,3094,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,14
680,41172,9931,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,14
681,77500,3585,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra2,18
682,16970,5921,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,12
683,50230,7716,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra8,5
684,53129,4195,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,14
685,30612,2382,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra7,18
686,45690,9050,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,9
687,50211,5020,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,3
688,17701,7746,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,8
689,66356,9198,baidu,http://google.com/track,2025-04-13 01:28:04,extra1,2
690,90665,3157,facebook,http://google.com/track,2025-04-13 01:28:04,extra10,11
691,73443,3398,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra7,2
692,46627,5634,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,10
693,10448,6479,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra4,17
694,16306,2112,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,5
695,52173,3666,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra3,12
696,70345,5132,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,15
697,92253,9136,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra6,6
698,40449,9083,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,16
699,76816,4450,Apple,http://google.com/track,2025-04-13 01:28:04,extra4,18
700,98552,9976,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,9
701,98882,3950,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,12
702,34829,5219,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra6,10
703,72317,1568,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,9
704,27234,3293,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,20
705,87032,2001,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,6
706,76165,6819,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra7,14
707,69784,4863,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,7
708,93849,7266,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,3
709,33667,1013,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,14
710,23609,8485,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,3
711,67913,8703,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra10,3
712,63211,1022,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,20
713,36616,1920,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,20
714,84702,4596,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,9
715,89681,8708,baidu,http://google.com/track,2025-04-13 01:28:04,extra7,7
716,93388,7283,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,1
717,60159,6722,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,5
718,25893,8033,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra9,11
719,88088,7329,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,11
720,21215,7619,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,9
721,50311,5237,google,http://google.com/track,2025-04-13 01:28:04,extra5,5
722,74019,3622,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra6,6
723,55817,1936,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra1,4
724,97999,4183,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra4,16
725,43917,7569,baidu,http://google.com/track,2025-04-13 01:28:04,extra1,4
726,45610,5087,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,17
727,57372,9382,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,14
728,95667,3127,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra2,9
729,39884,7778,baidu,http://google.com/track,2025-04-13 01:28:04,extra9,5
730,57389,5796,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,9
731,19341,8000,google,http://fb.com/ad,2025-04-13 01:28:04,extra7,14
732,44433,1670,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,16
733,66450,6123,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra2,18
734,61038,7804,facebook,http://google.com/track,2025-04-13 01:28:04,extra8,5
735,87547,2848,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra9,19
736,14026,1563,facebook,http://google.com/track,2025-04-13 01:28:04,extra4,1
737,58153,9401,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,8
738,33100,4329,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,6
739,72993,1720,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,1
740,31294,9561,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,4
741,34636,9075,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,9
742,60278,3853,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra2,18
743,17867,2089,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,19
744,85963,1604,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,9
745,64701,9208,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,12
746,25612,6656,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,11
747,31960,6985,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,18
748,15851,7400,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra2,19
749,50556,8096,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,6
750,81579,7974,google,http://social.com?src=fb,2025-04-13 01:28:04,extra10,13
751,41707,2113,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra10,16
752,85566,2814,baidu,http://google.com/track,2025-04-13 01:28:04,extra1,2
753,62523,4207,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,3
754,41684,4064,google,http://social.com?src=fb,2025-04-13 01:28:04,extra6,1
755,84967,7478,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,8
756,76906,7797,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,7
757,70920,7392,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,10
758,25510,1834,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra2,20
759,93849,5301,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,19
760,26539,5161,Apple,http://google.com/track,2025-04-13 01:28:04,extra8,19
761,53066,9564,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,4
762,21420,2151,google,http://social.com?src=fb,2025-04-13 01:28:04,extra4,11
763,41363,3650,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra5,2
764,38585,4358,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra8,12
765,49017,5612,google,http://google.com/track,2025-04-13 01:28:04,extra4,19
766,97841,7733,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,1
767,83108,9005,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,9
768,76490,2288,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra3,9
769,67546,6023,google,http://fb.com/ad,2025-04-13 01:28:04,extra3,4
770,39470,3678,Apple,http://google.com/track,2025-04-13 01:28:04,extra7,19
771,84728,2310,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,3
772,76955,7672,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra7,13
773,19269,9315,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,9
774,24605,9879,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,18
775,26865,6268,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,4
776,98693,9686,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra10,16
777,77461,2751,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,1
778,82758,7044,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,20
779,40762,4322,google,http://fb.com/ad,2025-04-13 01:28:04,extra9,4
780,24607,9219,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,19
781,70115,9008,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,17
782,46110,3022,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,13
783,86580,7500,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra10,17
784,57346,4223,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra10,9
785,79761,5001,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,3
786,72880,6076,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,19
787,92297,8492,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,20
788,24980,8448,baidu,http://google.com/track,2025-04-13 01:28:04,extra6,20
789,81326,5491,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,13
790,21428,5509,google,http://fb.com/ad,2025-04-13 01:28:04,extra2,7
791,48572,8473,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra10,8
792,80341,2970,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,7
793,52171,2034,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,8
794,78967,7962,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,10
795,50818,3461,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,8
796,63646,1336,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,15
797,74264,8997,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra6,9
798,13036,2379,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,12
799,95858,4108,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra5,19
800,91016,7881,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra5,14
801,40043,1632,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,20
802,58715,1479,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra5,16
803,56775,3903,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra7,7
804,53752,4739,facebook,http://google.com/track,2025-04-13 01:28:04,extra5,7
805,66234,8518,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra10,17
806,69259,1510,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,4
807,88035,4669,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,8
808,67148,1681,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra3,4
809,72548,8058,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra2,11
810,51601,6252,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra7,12
811,26733,8800,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra5,9
812,34944,9122,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra9,1
813,85162,4323,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,10
814,22598,9499,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra7,5
815,86072,4019,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra1,2
816,68927,7819,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,17
817,13076,6879,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra9,14
818,34294,4437,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,3
819,39947,5145,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,3
820,79792,7529,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra9,8
821,56559,3598,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,14
822,97549,2462,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,18
823,41207,4813,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra6,15
824,87693,1770,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,1
825,74611,9002,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,17
826,34076,9274,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,19
827,67770,5976,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,11
828,82056,3880,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,11
829,99959,1545,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra4,19
830,38699,5340,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,8
831,37595,3285,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra6,19
832,74346,4781,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra3,8
833,49772,1285,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,9
834,90942,5913,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra7,2
835,36202,3356,google,http://social.com?src=fb,2025-04-13 01:28:04,extra4,16
836,62912,7863,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra5,13
837,16510,6158,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,16
838,23188,5648,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra3,11
839,63507,6911,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,14
840,84529,4030,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,3
841,20826,2192,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,10
842,60678,6291,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,5
843,91154,1028,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,9
844,59000,8855,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,1
845,81858,4748,facebook,http://google.com/track,2025-04-13 01:28:04,extra6,1
846,68337,1039,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra7,14
847,38606,6764,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra5,16
848,93191,6745,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra5,3
849,94633,8832,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,6
850,83610,4279,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,18
851,31614,7594,google,http://social.com?src=fb,2025-04-13 01:28:04,extra10,2
852,15496,5720,google,http://fb.com/ad,2025-04-13 01:28:04,extra2,1
853,89940,9657,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra5,16
854,46027,3916,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra8,20
855,96611,2035,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,15
856,10537,3101,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,15
857,40166,6709,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra8,18
858,80637,7826,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,12
859,97113,3067,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,10
860,27922,5044,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,1
861,34846,4981,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra1,7
862,98350,3885,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra6,18
863,79537,3722,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,1
864,78613,3555,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,15
865,45885,6862,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,6
866,18481,5856,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,19
867,42718,1046,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra6,6
868,73363,5146,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,8
869,51481,1297,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra6,15
870,21976,4899,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,1
871,40342,6645,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,3
872,88663,4798,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,4
873,73633,1481,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,11
874,19849,3189,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra2,3
875,24364,2348,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,17
876,45063,1304,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra1,7
877,76047,8944,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,19
878,86877,8046,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,9
879,25529,1869,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,12
880,67903,4658,Apple,http://google.com/track,2025-04-13 01:28:04,extra2,17
881,95744,3976,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra7,19
882,56686,5276,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,14
883,52417,9990,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,6
884,96221,8162,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra5,15
885,33794,1083,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,9
886,23639,7221,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,18
887,97006,3442,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,17
888,21444,9540,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,14
889,99699,3214,facebook,http://google.com/track,2025-04-13 01:28:04,extra7,14
890,80686,9449,google,http://google.com/track,2025-04-13 01:28:04,extra10,4
891,23218,8224,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,14
892,60290,9900,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,14
893,95779,4010,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,5
894,41750,4225,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,12
895,93886,2312,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,14
896,39188,3795,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,13
897,60354,9461,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,14
898,58561,7322,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,3
899,80045,1820,google,http://fb.com/ad,2025-04-13 01:28:04,extra6,18
900,19496,2838,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra3,4
901,81179,4086,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra3,6
902,26762,8488,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,4
903,27837,9147,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,16
904,63071,2738,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,12
905,69733,4774,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,7
906,88101,7391,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,9
907,77151,6933,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,3
908,71435,5004,Apple,http://google.com/track,2025-04-13 01:28:04,extra7,5
909,69256,5860,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,20
910,73333,8314,google,http://google.com/track,2025-04-13 01:28:04,extra8,16
911,44419,3920,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,14
912,75059,6570,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,1
913,86867,8506,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,10
914,41776,3918,google,http://google.com/track,2025-04-13 01:28:04,extra10,6
915,14510,8188,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra5,17
916,82109,1006,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,8
917,36786,4637,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,7
918,27032,3705,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,2
919,64623,8043,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,5
920,87060,4194,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,7
921,64593,5727,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,20
922,37497,7362,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,1
923,36039,5437,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,20
924,67384,3661,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra6,7
925,47900,6997,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,5
926,55985,7628,baidu,http://google.com/track,2025-04-13 01:28:04,extra6,10
927,75451,7829,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra10,10
928,16088,5577,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,17
929,52102,7191,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,17
930,76285,4320,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,16
931,29194,2310,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,4
932,79370,3830,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,11
933,36976,4715,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,20
934,81645,1161,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra6,19
935,25361,2027,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,17
936,80222,5965,google,http://social.com?src=fb,2025-04-13 01:28:04,extra4,16
937,23416,1071,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra2,17
938,97596,4702,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra6,6
939,19009,1156,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra7,4
940,53094,4710,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra5,17
941,16795,5324,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,1
942,85906,8878,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,8
943,92058,8681,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra4,12
944,77514,9583,baidu,http://google.com/track,2025-04-13 01:28:04,extra6,4
945,33173,8682,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,19
946,76283,5622,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,6
947,49143,1775,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra5,1
948,80665,1327,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,2
949,76300,6661,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra8,12
950,36115,6799,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,3
